YEAR,MO,DY,HR,pyrano,anemo,wind,PS,humidity,suhu
2024,1,21,11,443.58,2.25,262.83,99.29,18.37,30.24
2024,1,21,12,421.77,2.34,257.49,99.22,18.37,30.58
2024,1,21,13,372.6,2.46,253,99.15,18.37,30.64
2024,1,21,14,321.73,2.57,250.63,99.11,18.31,30.37
2024,1,21,15,233.23,2.6,249.38,99.09,18.37,29.79
2024,1,21,16,138.6,2.48,249.34,99.12,18.8,28.92
2024,1,21,17,46.55,2.19,250.02,99.18,19.17,27.76
2024,1,21,18,1.2,1.97,252.43,99.26,19.17,26.76
2024,1,21,19,0,1.9,255.51,99.34,19.1,26.31
2024,1,21,20,0,1.87,258.17,99.4,19.04,25.99
2024,1,21,21,0,1.85,260.54,99.42,18.98,25.72
2024,1,21,22,0,1.82,261.87,99.42,18.92,25.44
2024,1,21,23,0,1.81,263.06,99.38,18.8,25.23
2024,1,22,0,0,1.82,263.36,99.32,18.68,25.03
2024,1,22,1,0,1.81,263.3,99.26,18.62,24.87
2024,1,22,2,0,1.76,262.84,99.21,18.49,24.72
2024,1,22,3,0,1.7,262.61,99.21,18.43,24.6
2024,1,22,4,0,1.64,263.42,99.25,18.37,24.51
2024,1,22,5,0,1.55,264.49,99.32,18.25,24.42
2024,1,22,6,25.12,1.52,263.79,99.41,18.49,24.83
2024,1,22,7,115.35,1.54,260.97,99.49,18.8,25.84
2024,1,22,8,227.38,1.55,255.68,99.53,18.68,27.18
2024,1,22,9,322.42,1.52,252.4,99.52,18.19,28.19
2024,1,22,10,394.2,1.52,249.79,99.48,17.88,28.82
2024,1,22,11,413.92,1.54,245.39,99.41,17.7,29.27
2024,1,22,12,398.83,1.6,240.81,99.35,17.7,29.53
2024,1,22,13,389.25,1.71,237.33,99.29,17.82,29.54
2024,1,22,14,320.77,1.82,236.58,99.25,18.13,29.26
2024,1,22,15,241.15,1.89,235.78,99.24,18.8,28.84
2024,1,22,16,136.98,1.93,235.73,99.28,19.1,28.23
2024,1,22,17,43.33,1.8,235.62,99.34,19.23,27.37
2024,1,22,18,1.25,1.72,236.67,99.4,18.98,26.55
2024,1,22,19,0,1.74,238.38,99.46,18.92,26.21
2024,1,22,20,0,1.74,240.45,99.5,18.92,25.93
2024,1,22,21,0,1.78,241.19,99.5,18.86,25.65
2024,1,22,22,0,1.75,242.29,99.49,18.8,25.4
2024,1,22,23,0,1.7,244.14,99.45,18.68,25.16
2024,1,23,0,0,1.67,246.31,99.41,18.55,24.97
2024,1,23,1,0,1.66,248.15,99.37,18.43,24.83
2024,1,23,2,0,1.62,249.99,99.35,18.25,24.72
2024,1,23,3,0,1.53,251.57,99.37,18.13,24.62
2024,1,23,4,0,1.46,250.98,99.4,18.07,24.56
2024,1,23,5,0,1.41,248.96,99.45,18.01,24.53
2024,1,23,6,25.23,1.42,245.97,99.51,18.31,25.15
2024,1,23,7,118.2,1.58,244.83,99.58,18.55,26.49
2024,1,23,8,214.92,1.75,245.49,99.59,18.49,27.8
2024,1,23,9,279.85,1.91,245.11,99.55,18.31,28.8
2024,1,23,10,376.77,1.93,243.85,99.48,18.07,29.54
2024,1,23,11,388.48,1.85,240.2,99.42,17.94,30.16
2024,1,23,12,411.45,1.84,235.7,99.36,17.76,30.55
2024,1,23,13,381.58,1.85,232.89,99.3,17.76,30.64
2024,1,23,14,315.27,1.85,231.68,99.26,17.82,30.43
2024,1,23,15,234.25,1.81,232,99.25,17.88,29.95
2024,1,23,16,143.8,1.62,229.49,99.28,18.31,29.17
2024,1,23,17,47.67,1.32,226.68,99.32,18.98,28.1
2024,1,23,18,1.48,1.13,228.07,99.38,19.04,26.9
2024,1,23,19,0,1.13,230.6,99.42,18.86,26.33
2024,1,23,20,0,1.15,232.74,99.46,18.74,25.96
2024,1,23,21,0,1.22,235.19,99.47,18.62,25.66
2024,1,23,22,0,1.29,238.62,99.46,18.49,25.4
2024,1,23,23,0,1.33,240.72,99.43,18.37,25.17
2024,1,24,0,0,1.38,240.09,99.38,18.31,24.99
2024,1,24,1,0,1.44,237.86,99.33,18.25,24.87
2024,1,24,2,0,1.48,237.32,99.3,18.19,24.8
2024,1,24,3,0,1.46,239.04,99.32,18.19,24.75
2024,1,24,4,0,1.38,242.27,99.36,18.25,24.61
2024,1,24,5,0,1.29,245.76,99.42,18.19,24.45
2024,1,24,6,12.5,1.28,250.46,99.49,18.62,25.05
2024,1,24,7,53.95,1.33,252.95,99.57,18.98,26.28
2024,1,24,8,99.33,1.38,257.22,99.61,18.8,27.65
2024,1,24,9,114.23,1.43,259.61,99.59,18.55,28.7
2024,1,24,10,110.17,1.49,255.09,99.53,18.37,29.48
2024,1,24,11,150.92,1.54,248.63,99.48,18.19,29.99
2024,1,24,12,180.17,1.62,243.68,99.42,18.07,30.26
2024,1,24,13,183.38,1.69,240.35,99.35,18.07,30.25
2024,1,24,14,136.12,1.76,237.51,99.29,18.01,30.01
2024,1,24,15,132.38,1.84,235.23,99.26,18.07,29.58
2024,1,24,16,86.27,1.77,231.81,99.27,18.55,28.92
2024,1,24,17,20.58,1.54,229.75,99.3,19.23,27.9
2024,1,24,18,1,1.39,232.1,99.36,19.23,26.73
2024,1,24,19,0,1.41,233.13,99.41,19.17,26.22
2024,1,24,20,0,1.37,232.41,99.46,19.23,25.94
2024,1,24,21,0,1.28,231.18,99.5,19.29,25.75
2024,1,24,22,0,1.16,232.36,99.51,19.29,25.62
2024,1,24,23,0,1.08,234.46,99.49,19.23,25.42
2024,1,25,0,0,1.06,236.43,99.45,19.1,25.23
2024,1,25,1,0,1.06,238.31,99.42,18.98,25.1
2024,1,25,2,0,0.99,241.82,99.4,18.86,24.98
2024,1,25,3,0,0.85,248.39,99.39,18.68,24.89
2024,1,25,4,0,0.82,251.74,99.42,18.55,24.68
2024,1,25,5,0,0.85,247.22,99.46,18.43,24.46
2024,1,25,6,20.5,0.8,239.42,99.52,18.68,24.8
2024,1,25,7,98.7,0.86,226.11,99.6,18.92,26.03
2024,1,25,8,191.35,0.92,216.38,99.66,18.68,27.24
2024,1,25,9,273.48,1.07,210.89,99.67,18.37,28.27
2024,1,25,10,320.8,1.22,211.15,99.63,18.25,29.04
2024,1,25,11,351.15,1.4,213.6,99.54,18.19,29.62
2024,1,25,12,395.83,1.56,212.74,99.44,18.19,29.95
2024,1,25,13,366.33,1.64,208.52,99.37,18.19,30.08
2024,1,25,14,328.67,1.66,203.3,99.32,18.31,29.92
2024,1,25,15,243.77,1.67,199.45,99.3,18.55,29.44
2024,1,25,16,149.7,1.66,196.13,99.3,18.98,28.73
2024,1,25,17,51.48,1.45,196.58,99.37,19.59,27.73
2024,1,25,18,1.27,1.19,204.38,99.47,19.78,26.68
2024,1,25,19,0,1.15,212.5,99.57,19.59,26.23
2024,1,25,20,0,1.14,212.92,99.63,19.47,25.97
2024,1,25,21,0,1.19,209.42,99.67,19.35,25.73
2024,1,25,22,0,1.25,207.53,99.65,19.23,25.55
2024,1,25,23,0,1.27,207.04,99.6,19.17,25.35
2024,1,26,0,0,1.24,205.76,99.55,19.1,25.15
2024,1,26,1,0,1.17,205.2,99.51,19.04,25.01
2024,1,26,2,0,1.08,207.68,99.5,18.86,24.9
2024,1,26,3,0,1.04,208.68,99.5,18.74,24.91
2024,1,26,4,0,1.05,201.41,99.52,18.62,25.02
2024,1,26,5,0,1.02,197.88,99.56,18.49,25.08
2024,1,26,6,20.62,0.72,200.19,99.62,18.68,25.5
2024,1,26,7,95.3,0.28,187.91,99.71,18.86,26.76
2024,1,26,8,194.38,0.14,282.53,99.73,18.49,27.97
2024,1,26,9,267.62,0.32,299.05,99.71,18.19,29.14
2024,1,26,10,340.85,0.45,282.09,99.64,17.88,30.13
2024,1,26,11,358.92,0.58,262.3,99.56,17.76,30.83
2024,1,26,12,375.02,0.64,245.61,99.47,17.82,31.13
2024,1,26,13,366.92,0.7,224.09,99.39,18.01,31.01
2024,1,26,14,314.6,0.76,207.62,99.34,18.31,30.59
2024,1,26,15,229.8,0.77,198.43,99.33,18.8,29.78
2024,1,26,16,129,0.68,185.91,99.35,19.41,28.9
2024,1,26,17,42.23,0.53,172.35,99.4,19.59,28.04
2024,1,26,18,1.4,0.43,162.9,99.46,19.78,27.19
2024,1,26,19,0,0.4,145.38,99.52,19.78,26.82
2024,1,26,20,0,0.39,122.74,99.59,19.71,26.58
2024,1,26,21,0,0.35,101.56,99.63,19.59,26.38
2024,1,26,22,0,0.26,78.02,99.64,19.47,26.22
2024,1,26,23,0,0.25,41.19,99.61,19.35,26.08
2024,1,27,0,0,0.35,15.59,99.55,19.29,25.88
2024,1,27,1,0,0.44,10.12,99.49,19.23,25.69
2024,1,27,2,0,0.53,5.88,99.43,19.17,25.55
2024,1,27,3,0,0.63,6.42,99.41,19.04,25.39
2024,1,27,4,0,0.7,11.56,99.44,18.98,25.25
2024,1,27,5,0,0.8,14.17,99.5,18.92,25.09
2024,1,27,6,14.15,0.94,12.43,99.56,19.1,25.21
2024,1,27,7,54.45,1.2,8.97,99.64,19.23,25.49
2024,1,27,8,128.48,1.45,3.71,99.68,19.47,25.89
2024,1,27,9,173.27,1.64,357,99.68,19.65,26.51
2024,1,27,10,197.8,1.68,349,99.64,19.47,27.06
2024,1,27,11,124.33,1.65,335.38,99.58,19.23,27.53
2024,1,27,12,150.62,1.61,318.55,99.49,18.98,27.9
2024,1,27,13,173.3,1.52,302.63,99.41,18.86,28.07
2024,1,27,14,199.3,1.44,289.72,99.34,18.86,28.06
2024,1,27,15,155.4,1.27,279.58,99.3,19.17,27.9
2024,1,27,16,56.2,1.01,273.11,99.31,19.71,27.61
2024,1,27,17,15,0.8,271.12,99.35,19.96,27.14
2024,1,27,18,0.85,0.69,277.85,99.41,19.53,26.75
2024,1,27,19,0,0.61,290.3,99.48,19.17,26.58
2024,1,27,20,0,0.53,305.34,99.55,19.04,26.3
2024,1,27,21,0,0.48,321.63,99.59,18.98,26.02
2024,1,27,22,0,0.61,330.16,99.59,19.04,25.85
2024,1,27,23,0,0.77,333.43,99.57,19.04,25.7
2024,1,28,0,0,0.83,336.59,99.51,19.1,25.6
2024,1,28,1,0,0.83,337.3,99.46,19.04,25.48
2024,1,28,2,0,0.79,334.71,99.44,19.04,25.39
2024,1,28,3,0,0.75,329.14,99.44,18.98,25.28
2024,1,28,4,0,0.7,320.44,99.47,18.92,25.18
2024,1,28,5,0,0.7,310.46,99.51,18.86,25.08
2024,1,28,6,19.08,0.71,301.94,99.57,19.17,25.27
2024,1,28,7,93.27,0.79,295.05,99.62,19.59,25.83
2024,1,28,8,168.83,0.82,288.26,99.66,20.02,26.52
2024,1,28,9,217.98,0.94,284.5,99.64,19.84,27.45
2024,1,28,10,322.58,1.03,280.97,99.6,19.41,28.19
2024,1,28,11,371.33,1.07,276.71,99.54,19.17,28.7
2024,1,28,12,375.73,1.09,268.76,99.46,18.98,29.02
2024,1,28,13,348.35,1.1,256.46,99.38,19.04,29.12
2024,1,28,14,289.42,1.17,242.58,99.32,19.17,29.03
2024,1,28,15,204.3,1.25,233.63,99.28,19.78,28.71
2024,1,28,16,123.15,1.3,228.65,99.29,20.32,28.4
2024,1,28,17,40.62,1.23,225.52,99.34,20.45,27.91
2024,1,28,18,0.7,1.11,224.14,99.39,20.63,27.47
2024,1,28,19,0,1.04,225.3,99.45,20.08,26.6
2024,1,28,20,0,0.84,219.33,99.52,19.35,26.47
2024,1,28,21,0,0.7,210.3,99.56,19.35,26.2
2024,1,28,22,0,0.79,205.29,99.54,19.65,25.9
2024,1,28,23,0,0.94,203.57,99.49,19.71,25.69
2024,1,29,0,0,1.1,197.79,99.4,19.71,25.52
2024,1,29,1,0,1.22,192.61,99.32,19.65,25.4
2024,1,29,2,0,1.29,188.72,99.25,19.53,25.28
2024,1,29,3,0,1.36,183.62,99.23,19.47,25.12
2024,1,29,4,0,1.31,177.95,99.28,19.41,25
2024,1,29,5,0,1.28,164.44,99.35,19.41,24.99
2024,1,29,6,19.75,1.38,151.98,99.41,19.53,25.14
2024,1,29,7,94.33,1.68,140.09,99.48,19.78,25.44
2024,1,29,8,197.85,1.94,130.43,99.51,20.14,25.81
2024,1,29,9,255.02,2.08,119.16,99.52,20.32,26.3
2024,1,29,10,306.17,2.15,109.49,99.5,20.2,26.71
2024,1,29,11,330.58,2.09,104.97,99.44,20.02,27.04
2024,1,29,12,309.17,1.91,103.75,99.38,20.02,27.21
2024,1,29,13,239.35,1.66,104.17,99.31,20.14,27.26
2024,1,29,14,238.55,1.4,105.2,99.27,20.26,27.14
2024,1,29,15,167.67,1.14,107.19,99.26,20.51,26.9
2024,1,29,16,93.12,0.81,112.11,99.28,20.69,26.76
2024,1,29,17,22.25,0.55,121.66,99.34,20.81,26.58
2024,1,29,18,1.23,0.41,139.64,99.4,20.39,26.29
2024,1,29,19,0,0.34,155.77,99.46,20.14,26.19
2024,1,29,20,0,0.3,163.44,99.5,19.96,26.11
2024,1,29,21,0,0.25,172.87,99.52,19.78,26.05
2024,1,29,22,0,0.27,191.63,99.51,19.65,26.01
2024,1,29,23,0,0.33,205.35,99.46,19.53,25.93
2024,1,30,0,0,0.47,212.11,99.39,19.41,25.87
2024,1,30,1,0,0.62,211.7,99.33,19.35,25.82
2024,1,30,2,0,0.76,205.51,99.27,19.29,25.8
2024,1,30,3,0,0.83,196.91,99.26,19.17,25.87
2024,1,30,4,0,0.67,183.99,99.3,19.04,25.83
2024,1,30,5,0,0.54,163.14,99.36,18.92,25.63
2024,1,30,6,10.08,0.53,151.93,99.42,19.23,25.55
2024,1,30,7,27.05,0.54,142.63,99.49,19.47,25.83
2024,1,30,8,79.6,0.43,124.56,99.54,19.47,26.23
2024,1,30,9,94.42,0.32,96.95,99.54,19.41,26.61
2024,1,30,10,164.33,0.35,67.48,99.53,19.04,27.08
2024,1,30,11,190.85,0.33,65.9,99.5,18.98,27.27
2024,1,30,12,254.33,0.39,92.29,99.42,19.1,27.24
2024,1,30,13,278.73,0.59,102.94,99.35,19.17,27.13
2024,1,30,14,264.38,0.73,109.41,99.3,19.29,26.9
2024,1,30,15,204.08,0.8,116.06,99.27,19.41,26.64
2024,1,30,16,120.55,0.82,118.26,99.3,19.71,26.38
2024,1,30,17,35.27,0.84,120.14,99.36,19.96,26.17
2024,1,30,18,1.25,0.89,117.24,99.44,20.02,25.92
2024,1,30,19,0,0.97,111.63,99.51,19.9,25.79
2024,1,30,20,0,1.02,106.07,99.56,19.71,25.69
2024,1,30,21,0,1.02,103.72,99.58,19.59,25.61
2024,1,30,22,0,1,100.34,99.59,19.41,25.53
2024,1,30,23,0,0.96,97.47,99.54,19.23,25.48
2024,1,31,0,0,0.91,95.42,99.48,18.98,25.43
2024,1,31,1,0,0.84,94.28,99.42,18.8,25.35
2024,1,31,2,0,0.78,92.86,99.38,18.68,25.23
2024,1,31,3,0,0.73,97.35,99.38,18.55,25.05
2024,1,31,4,0,0.69,111.08,99.41,18.49,24.97
2024,1,31,5,0,0.71,123.34,99.45,18.49,24.94
2024,1,31,6,10.25,0.74,128.57,99.49,18.86,25.21
2024,1,31,7,49.45,0.68,125.69,99.56,19.1,25.83
2024,1,31,8,114.55,0.51,119.31,99.6,19.17,26.53
2024,1,31,9,218.35,0.34,107.2,99.62,18.98,27.35
2024,1,31,10,276.17,0.23,109.65,99.62,18.62,28.04
2024,1,31,11,260.92,0.21,130.36,99.57,18.55,28.41
2024,1,31,12,322.35,0.24,172.65,99.5,18.62,28.56
2024,1,31,13,315.48,0.38,194.32,99.44,18.8,28.48
2024,1,31,14,257.95,0.53,202.43,99.39,18.98,28.12
2024,1,31,15,178.85,0.63,204.97,99.37,19.23,27.61
2024,1,31,16,105.52,0.6,201.25,99.38,19.59,27.12
2024,1,31,17,30.12,0.55,189.06,99.43,19.71,26.76
2024,1,31,18,0.62,0.48,165.74,99.51,19.59,26.46
2024,1,31,19,0,0.48,151.76,99.58,19.29,26.3
2024,1,31,20,0,0.52,135,99.64,19.1,26.19
2024,1,31,21,0,0.53,124.16,99.67,18.98,26.16
2024,1,31,22,0,0.35,119.43,99.66,18.8,26.2
2024,1,31,23,0,0.05,300.96,99.61,18.62,26.12
2024,2,1,0,0,0.46,305.31,99.53,18.55,25.8
2024,2,1,1,0,0.62,309.34,99.47,18.55,25.4
2024,2,1,2,0,0.7,308.66,99.44,18.55,25.25
2024,2,1,3,0,0.85,308.66,99.43,18.62,25.2
2024,2,1,4,0,0.91,309.43,99.46,18.55,25.14
2024,2,1,5,0,0.89,310.71,99.51,18.37,25.06
2024,2,1,6,15.6,0.81,312.27,99.57,18.62,25.34
2024,2,1,7,86.17,0.78,316.22,99.63,18.86,25.99
2024,2,1,8,177.45,0.63,319.01,99.67,18.86,26.8
2024,2,1,9,250.92,0.38,314.17,99.67,18.43,27.82
2024,2,1,10,349.95,0.21,278.43,99.63,18.13,28.88
2024,2,1,11,375.67,0.37,228.47,99.57,18.13,29.62
2024,2,1,12,378.27,0.69,215.31,99.5,18.25,29.8
2024,2,1,13,346.8,1.02,210.89,99.43,18.49,29.74
2024,2,1,14,292.25,1.22,210.34,99.4,18.98,29.27
2024,2,1,15,213.73,1.29,214.17,99.4,19.71,28.61
2024,2,1,16,130.55,1.26,215.17,99.42,20.2,27.87
2024,2,1,17,48.55,1.18,214.74,99.47,20.32,27.14
2024,2,1,18,0.52,1.01,214.92,99.54,20.2,26.49
2024,2,1,19,0,0.95,216.96,99.6,19.96,26.15
2024,2,1,20,0,0.88,220.33,99.65,19.71,25.92
2024,2,1,21,0,0.85,222.03,99.67,19.53,25.73
2024,2,1,22,0,0.86,226.47,99.67,19.41,25.56
2024,2,1,23,0,0.89,228.91,99.62,19.29,25.37
2024,2,2,0,0,0.92,227.07,99.56,19.17,25.22
2024,2,2,1,0,0.98,225.64,99.5,19.1,25.08
2024,2,2,2,0,1.11,226.99,99.46,19.04,24.96
2024,2,2,3,0,1.24,229.09,99.46,18.98,24.92
2024,2,2,4,0,1.31,228.14,99.47,18.92,24.89
2024,2,2,5,0,1.36,226.86,99.51,18.8,24.81
2024,2,2,6,20.75,1.47,227.81,99.57,18.92,24.99
2024,2,2,7,-999,1.59,224.4,99.57,19.35,25.78
2024,2,2,8,-999,1.72,229.06,99.62,19.59,26.7
2024,2,2,9,-999,1.79,232.28,99.6,19.35,27.55
2024,2,2,10,-999,1.8,235.07,99.58,19.29,28.05
2024,2,2,11,-999,1.86,236.98,99.52,19.17,28.4
2024,2,2,12,-999,1.95,239.12,99.46,19.04,28.49
2024,2,2,13,-999,2.02,241.16,99.39,18.98,28.39
2024,2,2,14,-999,2.03,241.76,99.34,18.98,28.27
2024,2,2,15,-999,1.94,242.4,99.31,19.1,27.98
2024,2,2,16,-999,1.73,243.78,99.34,19.29,27.58
2024,2,2,17,-999,1.47,248.88,99.4,19.41,26.92
2024,2,2,18,-999,1.36,255.72,99.45,19.23,26.15
2024,2,2,19,-999,1.38,259.58,99.52,19.1,25.86
2024,2,2,20,-999,1.42,260.49,99.57,18.98,25.63
2024,2,2,21,-999,1.45,261,99.61,18.98,25.51
2024,2,2,22,-999,1.46,261.09,99.58,18.92,25.42
2024,2,2,23,-999,1.51,260.78,99.52,18.86,25.26
2024,2,3,0,-999,1.6,262.15,99.43,18.86,25.09
2024,2,3,1,-999,1.67,264.08,99.37,18.8,24.94
2024,2,3,2,-999,1.71,266.34,99.34,18.8,24.8
2024,2,3,3,-999,1.73,268.7,99.33,18.74,24.72
2024,2,3,4,-999,1.7,268.42,99.36,18.62,24.65
2024,2,3,5,-999,1.64,268.09,99.43,18.55,24.62
2024,2,3,6,-999,1.63,268.08,99.47,18.68,24.93
2024,2,3,7,-999,1.76,269.24,99.55,18.98,25.82
2024,2,3,8,-999,1.91,269.77,99.59,18.92,26.9
2024,2,3,9,-999,2.08,270,99.55,18.68,27.76
2024,2,3,10,-999,2.19,270.41,99.52,18.49,28.35
2024,2,3,11,-999,2.2,271.02,99.46,18.62,28.8
2024,2,3,12,-999,2.22,266.37,99.41,18.92,28.98
2024,2,3,13,-999,2.35,261.01,99.36,19.17,28.85
2024,2,3,14,-999,2.47,258.12,99.3,19.41,28.46
2024,2,3,15,-999,2.48,258.37,99.29,19.71,27.8
2024,2,3,16,-999,2.43,258.15,99.35,20.02,27.12
2024,2,3,17,-999,2.34,255.5,99.4,19.78,26.35
2024,2,3,18,-999,2.37,251.33,99.46,19.41,25.82
2024,2,3,19,-999,2.44,249.94,99.5,19.1,25.56
2024,2,3,20,-999,2.45,252.14,99.52,18.86,25.43
2024,2,3,21,-999,2.36,257.39,99.56,18.68,25.3
2024,2,3,22,-999,2.28,266.46,99.57,18.62,25.13
2024,2,3,23,-999,2.1,275.54,99.54,18.55,24.94
2024,2,4,0,-999,1.92,280.58,99.51,18.49,24.78
2024,2,4,1,-999,1.82,281.16,99.45,18.43,24.67
2024,2,4,2,-999,1.69,278.77,99.44,18.31,24.54
2024,2,4,3,-999,1.59,275.35,99.44,18.25,24.46
2024,2,4,4,-999,1.51,275.95,99.46,18.13,24.37
2024,2,4,5,-999,1.47,277.35,99.5,18.01,24.31
2024,2,4,6,-999,1.47,277.31,99.56,18.19,24.61
2024,2,4,7,-999,1.54,281.08,99.65,18.43,25.4
2024,2,4,8,-999,1.54,288.34,99.68,18.25,26.45
2024,2,4,9,-999,1.44,299.9,99.66,17.82,27.66
2024,2,4,10,-999,1.27,311.02,99.63,17.58,28.76
2024,2,4,11,-999,1.07,312.33,99.56,17.4,29.79
2024,2,4,12,-999,0.85,296.1,99.46,17.33,30.53
2024,2,4,13,-999,0.85,262.61,99.35,17.4,30.86
2024,2,4,14,-999,1.13,237.41,99.31,17.7,30.61
2024,2,4,15,-999,1.43,227.22,99.3,18.62,29.76
2024,2,4,16,-999,1.56,226.22,99.34,19.41,28.96
2024,2,4,17,-999,1.49,228.39,99.42,19.59,27.83
2024,2,4,18,-999,1.38,233.97,99.5,19.59,26.75
2024,2,4,19,-999,1.4,241.29,99.57,19.41,26.3
2024,2,4,20,-999,1.39,248.5,99.64,19.35,26.05
2024,2,4,21,-999,1.37,255.17,99.7,19.29,25.83
2024,2,4,22,-999,1.37,258.18,99.69,19.17,25.65
2024,2,4,23,-999,1.39,259.95,99.63,19.04,25.49
2024,2,5,0,-999,1.38,261.55,99.54,18.92,25.32
2024,2,5,1,-999,1.36,262.1,99.48,18.8,25.14
2024,2,5,2,-999,1.32,260.09,99.43,18.68,25.02
2024,2,5,3,-999,1.27,255.02,99.41,18.55,24.9
2024,2,5,4,-999,1.26,249.32,99.44,18.49,24.85
2024,2,5,5,-999,1.29,244.98,99.49,18.43,24.81
2024,2,5,6,-999,1.33,245.7,99.53,18.92,25.37
2024,2,5,7,-999,1.44,251.27,99.62,19.41,26.65
2024,2,5,8,-999,1.44,266.89,99.68,19.17,27.76
2024,2,5,9,-999,1.53,285.74,99.7,19.17,28.2
2024,2,5,10,-999,1.56,290.15,99.65,19.23,28.22
2024,2,5,11,-999,1.61,290.2,99.59,19.29,28.29
2024,2,5,12,-999,1.65,291.1,99.53,19.23,28.37
2024,2,5,13,-999,1.63,288.69,99.45,19.1,28.41
2024,2,5,14,-999,1.55,283.97,99.41,19.1,28.39
2024,2,5,15,-999,1.45,278.7,99.42,19.23,28.19
2024,2,5,16,-999,1.29,273.12,99.43,19.65,27.87
2024,2,5,17,-999,1.2,269.26,99.49,20.14,27.42
2024,2,5,18,-999,1.11,267.98,99.57,20.26,26.86
2024,2,5,19,-999,1.1,269.59,99.62,19.53,26.73
2024,2,5,20,-999,1.15,275.48,99.68,19.35,26.57
2024,2,5,21,-999,1.25,278.28,99.71,19.23,26.33
2024,2,5,22,-999,1.42,275.99,99.66,19.29,25.97
2024,2,5,23,-999,1.57,271.42,99.58,19.23,25.59
2024,2,6,0,-999,1.77,266.71,99.51,19.17,25.41
2024,2,6,1,-999,1.82,263.09,99.47,19.04,25.26
2024,2,6,2,-999,1.79,263.47,99.47,18.98,25.08
2024,2,6,3,-999,1.79,265.51,99.46,18.86,24.95
2024,2,6,4,-999,1.76,270,99.5,18.74,24.82
2024,2,6,5,-999,1.69,275.31,99.56,18.49,24.76
2024,2,6,6,-999,1.66,274.85,99.6,18.49,24.91
2024,2,6,7,-999,1.72,270.52,99.66,18.74,25.55
2024,2,6,8,-999,1.76,270.25,99.71,18.68,26.56
2024,2,6,9,-999,1.88,270,99.73,18.31,27.69
2024,2,6,10,-999,1.92,267.44,99.7,18.43,28.26
2024,2,6,11,-999,2.03,259.56,99.62,18.49,28.64
2024,2,6,12,-999,2.15,251.76,99.51,18.55,28.76
2024,2,6,13,-999,2.2,247.44,99.43,18.55,28.54
2024,2,6,14,-999,2.14,245.4,99.4,18.74,28.05
2024,2,6,15,-999,1.99,245.15,99.4,19.04,27.65
2024,2,6,16,-999,1.73,246.8,99.41,19.23,27.2
2024,2,6,17,-999,1.38,250.13,99.44,19.29,26.59
2024,2,6,18,-999,1.22,253.3,99.48,19.17,25.88
2024,2,6,19,-999,1.21,254.61,99.54,18.92,25.56
2024,2,6,20,-999,1.24,256.92,99.56,18.68,25.36
2024,2,6,21,-999,1.3,259.97,99.55,18.43,25.18
2024,2,6,22,-999,1.34,265.65,99.57,18.25,24.94
2024,2,6,23,-999,1.28,269.65,99.51,18.07,24.59
2024,2,7,0,-999,1.2,269.25,99.44,17.88,24.3
2024,2,7,1,-999,1.12,268,99.39,17.76,24.15
2024,2,7,2,-999,1.06,267.89,99.36,17.58,24.05
2024,2,7,3,-999,1.01,268.67,99.4,17.4,24.05
2024,2,7,4,-999,0.99,273.63,99.42,17.27,23.99
2024,2,7,5,-999,0.98,279.61,99.46,17.15,23.84
2024,2,7,6,-999,0.85,285.44,99.53,17.64,24.31
2024,2,7,7,-999,0.72,290.41,99.58,17.94,25.78
2024,2,7,8,-999,0.63,292.46,99.59,17.94,27.3
2024,2,7,9,-999,0.66,285.85,99.56,18.01,28.64
2024,2,7,10,-999,0.7,268.73,99.52,18.01,29.64
2024,2,7,11,-999,0.87,246.67,99.41,18.07,30.34
2024,2,7,12,-999,1.13,231.46,99.32,18.25,30.68
2024,2,7,13,-999,1.38,220.88,99.26,18.62,30.54
2024,2,7,14,-999,1.57,215.67,99.24,19.1,29.99
2024,2,7,15,-999,1.66,214.66,99.25,19.71,29.34
2024,2,7,16,-999,1.68,213.84,99.28,20.26,28.58
2024,2,7,17,-999,1.57,212.58,99.33,20.32,27.56
2024,2,7,18,-999,1.43,212.74,99.39,20.08,26.58
2024,2,7,19,-999,1.45,212.49,99.44,19.78,26.11
2024,2,7,20,-999,1.47,211.07,99.5,19.53,25.76
2024,2,7,21,-999,1.51,206.04,99.48,19.35,25.51
2024,2,7,22,-999,1.59,201.91,99.44,19.17,25.29
2024,2,7,23,-999,1.61,201.08,99.35,18.98,25.09
2024,2,8,0,-999,1.48,208.32,99.31,18.8,24.93
2024,2,8,1,-999,1.44,217.06,99.28,18.68,24.87
2024,2,8,2,-999,1.56,218.3,99.22,18.62,24.86
2024,2,8,3,-999,1.59,217.21,99.19,18.62,24.78
2024,2,8,4,-999,1.28,225,99.31,18.49,24.72
2024,2,8,5,-999,0.93,241.93,99.42,18.19,24.88
2024,2,8,6,-999,0.84,221.59,99.44,18.55,25.13
2024,2,8,7,-999,0.98,206.57,99.48,19.17,25.9
2024,2,8,8,-999,0.95,207.82,99.53,19.04,26.48
2024,2,8,9,-999,0.85,216.03,99.49,18.8,27.51
2024,2,8,10,-999,0.82,224.62,99.47,18.74,28.63
2024,2,8,11,-999,0.94,226.01,99.4,18.8,29.41
2024,2,8,12,-999,1.15,220.86,99.33,18.86,29.8
2024,2,8,13,-999,1.36,215.42,99.25,18.92,29.83
2024,2,8,14,-999,1.54,211.51,99.22,19.17,29.62
